map_case,propulsion_mode,frame,timestamp,initialization_phase,lidar_robot_id,lidar_initial_x,lidar_initial_y,lidar_initial_front_center_offset,reference_front_size,reference_front_lateral_variance,reference_front_lateral_span,reference_front_longitudinal_span,reference_front_mean_speed,reference_front_mean_abs_lateral_velocity,reference_front_lateral_velocity_variance,local_front_size,local_front_lateral_variance,local_front_lateral_span,local_front_longitudinal_span,local_front_mean_speed,local_front_mean_abs_lateral_velocity,local_front_lateral_velocity_variance,local_front_surface_size,lidar_in_reference_front,lidar_in_local_front,lidar_longitudinal_front_gap,common_forward_x,common_forward_y,motion_bearing_spread,mean_neighbor_degree,median_neighbor_degree,neighbor_degree_std,mean_nearest_neighbor_distance,neighbor_graph_component_count,largest_neighbor_component_fraction,boundary_count,boundary_fraction,boundary_component_count,boundary_largest_component_fraction,boundary_second_component_fraction,boundary_membership_retention,boundary_lateral_span,boundary_longitudinal_span,boundary_angular_spread,boundary_covariance_trace,boundary_anisotropy,lidar_left_wall_support,lidar_right_wall_support,lidar_forward_range,lidar_range_discontinuity,lidar_range_total_variation,lidar_free_space_angular_span,lidar_range_profile_change,outside_free_space_robot_count,wall_contact_count,wall_projection_correction_count,nan_inf_state_count,max_speed,mean_speed_sanity,min_inter_robot_distance,mean_nearest_neighbor_distance_sanity,overlap_pair_count,maximum_pair_penetration,swarm_lateral_span_sanity,swarm_longitudinal_span_sanity,mean_density,density_std,mean_pressure,mean_pressure_force,mean_repulsion_force,mean_lateral_sph_force,gt_phase,gt_frontmost_crossed,gt_reference_front_crossed,gt_local_front_crossed,gt_mean_forward_progress,gt_frontmost_forward_progress
M1_CROSS_BASELINE,local_forward,60,1.016666666666668,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,747.8638746779407,111.58169049362178,57.12766164802723,45.6050186264791,7.4930103839967614,100.34317883623562,49,1085.0438986036702,111.58169049362178,31.839408420372322,47.730106734305394,10.18509700742618,144.7132628854632,5,True,True,0.0,0.00024050168078779756,0.9999999710794704,7.594639099886411,35.43529411764706,38.0,9.10729773161712,3.285406581099798,1,1.0,93,0.13676470588235295,1,1.0,0.0,0.989247311827957,111.58169049362178,147.96955838355706,354.16615640935134,4084.5497373861053,0.34121603464007494,0.7659574468085106,0.7659574468085106,150.0,12.114474785504598,1.987559189993782,33.0,3.8883957828330376,0,2032,0,0,56.36542238480662,33.05772361866393,2.57487347841681,3.285406581099798,0,0.0,111.58160683082627,147.9602124465377,0.05598294212148797,0.0118556329987554,0.0,0.0,36.31111509318,42.01444299934407,JUNCTION_REGION,True,True,True,24.70927208686699,71.22708096145968
M1_CROSS_BASELINE,local_forward,66,1.1166666666666676,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,810.1982098160753,115.28391250572938,58.650861224120234,44.35310987057333,7.844538076535347,102.32478861461618,46,1189.1352643657901,115.28391250572938,33.353822564435305,46.123923512163856,9.558483609991509,126.29841480157975,5,True,True,0.0,0.00044663379900057804,0.9999999002591198,7.991741829736074,34.19705882352941,38.0,8.774930376600537,3.356871745218763,1,1.0,93,0.13676470588235295,1,1.0,0.0,0.989247311827957,115.28391250572938,152.19041533710725,354.0304981023326,4235.469919619907,0.33672825777035126,0.7659574468085106,0.7659574468085106,150.0,15.43245617244213,1.9649942055426968,33.0,3.8873632871698836,0,2247,0,0,56.25694480511723,33.05651547052988,2.6508069297289243,3.356871745218763,0,0.0,115.28375961237361,152.17309551445214,0.05419573367933954,0.0116289880835151,0.0,0.0,34.64140445260596,41.930033253310846,JUNCTION_REGION,True,True,True,27.975113210535355,76.80947951240194
M1_CROSS_BASELINE,local_forward,72,1.2166666666666672,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,870.5305378299013,118.6199643332547,60.32899608779087,43.354254502892054,7.760202303751106,94.71003987701357,44,1312.799545874244,118.6199643332547,35.16117780975467,45.24281860012914,9.071656266676861,113.70146429765288,5,True,True,0.0,0.00036498510556694144,0.999999933392934,8.360313554394482,33.36470588235294,37.0,8.891465913445623,3.4323093085524747,1,1.0,91,0.1338235294117647,1,1.0,0.0,0.978494623655914,118.6199643332547,156.28171227530754,353.842195314383,4351.871941755304,0.3205887366116261,0.7659574468085106,0.7659574468085106,150.0,18.633415533777665,1.9379363313313889,33.0,3.9767202211303982,0,2451,0,0,58.21698634374031,33.05265561859868,2.7190217851264693,3.4323093085524747,0,0.0,118.61983508517028,156.26757513086588,0.05254492485429988,0.01140203115978198,0.0,0.0,33.11997885167965,40.64954132511092,JUNCTION_REGION,True,True,True,31.237722959998713,82.5449883657153
M1_CROSS_BASELINE,local_forward,78,1.3166666666666669,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,905.796262589687,121.68949027966424,62.41199429059682,42.48974433200366,7.368320363319133,83.03778025070598,46,1379.9433866691456,121.68949027966424,37.23722589177689,44.51876589524816,8.626463452950686,99.09028412197513,6,True,True,0.0,0.0005206806832742293,0.9999998644458039,8.642942498378556,32.61470588235294,36.0,9.109227136872912,3.512030668166113,1,1.0,87,0.12794117647058822,2,0.9885057471264368,0.011494252873563218,0.945054945054945,121.68949027966426,161.1581830132878,353.6374324668125,4491.108386021152,0.30486868443030946,0.7659574468085106,0.7659574468085106,150.0,31.429809463604954,1.8991317350582626,33.0,4.040727897314429,0,2646,0,0,60.28729387987353,33.045719802158956,2.7829562909042984,3.512030668166113,0,0.0,121.68930146899336,161.1433811599265,0.05099656421080875,0.011218090559163812,0.0,0.0,31.779573906382673,39.9757300626775,JUNCTION_REGION,True,True,True,34.49758269556277,88.4889824990235
M1_CROSS_BASELINE,local_forward,84,1.4166666666666665,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,959.3538309373365,124.5120579692731,64.60171127477594,41.751720333100266,7.110635963797347,76.2982573671578,47,1435.3730080473529,124.51205796927309,39.609436659576986,43.89631345297809,8.086928984136541,84.19590437980494,6,True,True,0.0,0.0001590031767135022,0.9999999873589948,8.844904510384922,31.91176470588235,35.0,9.231874601104536,3.5976472315017687,1,1.0,87,0.12794117647058822,2,0.9885057471264368,0.011494252873563218,0.9770114942528736,124.51205796927312,166.627573784729,353.4522598431576,4666.922255025004,0.29920194664915645,0.7588652482269503,0.7588652482269503,150.0,56.6222939210749,1.851385903169451,34.0,4.07168032233076,0,2834,0,0,62.03002267775879,33.03358911487013,2.841066819037627,3.5976472315017687,0,0.0,124.51199455254444,166.6230601530605,0.04953372127974512,0.011088438381733153,0.0,0.0,30.46303741897003,37.375293438568356,JUNCTION_REGION,True,True,True,37.755558694583684,94.62271809756983
M1_CROSS_BASELINE,local_forward,90,1.5166666666666662,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,1011.6849233954933,127.10967363649755,66.98346021925605,41.01379785951523,6.769700459814531,68.47167872736102,23,403.30971499795146,63.70418124137554,27.72367536112873,44.94865914890642,3.984011448455115,19.838860242649762,3,True,True,0.0,0.0004985949972019147,0.9999998757015066,9.008914916779379,31.15,34.0,9.294107874157184,3.685166094054737,1,1.0,83,0.12205882352941176,2,0.9879518072289156,0.012048192771084338,0.9425287356321839,127.10967363649755,171.80542951865328,353.27864275935525,4806.963516553731,0.2656234235109662,0.7730496453900709,0.7730496453900709,148.66277830323267,110.12634553969565,1.8091504038185613,33.0,5.132591641032361,0,3017,0,0,63.32232070633482,33.0332837745511,2.8939492328501557,3.685166094054736,0,0.0,127.10947897585886,171.79137272706146,0.04815495916771582,0.010975877676198125,0.0,0.0,29.085407467248228,37.25687659024067,JUNCTION_REGION,True,True,True,41.01228679268355,100.90489978471054
M1_CROSS_BASELINE,local_forward,96,1.6166666666666658,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,1062.455793124853,129.5231418452255,69.52326876115865,40.36218584491698,6.420853898405891,61.540869370584765,29,359.523219315361,65.01722534526652,31.083891749095027,44.161544275077205,3.3575555639000965,15.935983699973173,4,True,True,0.0,0.0010116019994757892,0.9999994883305664,9.074087308998916,30.279411764705884,32.0,9.224719967430374,3.776137574511484,2,0.9985294117647059,81,0.11911764705882352,2,0.9876543209876543,0.012345679012345678,0.963855421686747,129.52314184522547,176.8228953518605,353.14607970002794,4921.238958214478,0.24629074682630392,0.8156028368794326,0.8085106382978723,142.23409840218866,109.29516260532668,1.7373577214336384,33.0,6.990531833895213,0,3193,0,0,64.16299371027019,33.02604503121957,2.943196411899306,3.776137574511484,0,0.0,129.52276919145297,176.82694185364554,0.046871823334735475,0.010872508754451074,0.0,0.0,27.891392028102576,36.39452333809414,JUNCTION_REGION,True,True,True,44.26824119847106,107.28956935827061
M1_CROSS_BASELINE,local_forward,102,1.7166666666666655,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,1111.596383489299,131.73926446053312,72.18570253837065,39.7568908107688,6.069897216089466,55.13123317779298,29,374.3427340752928,66.37100771010839,33.39575184233371,43.91472129331396,3.2225267005927236,14.9464301173502,4,True,True,0.0,0.0008381381860339062,0.9999996487621289,9.047727217537842,29.458823529411763,31.5,9.186534827960362,3.869396253504072,2,0.9985294117647059,82,0.12058823529411765,2,0.9878048780487805,0.012195121951219513,1.0,131.73926446053315,181.76414498256048,353.18758813532196,5082.258441436476,0.2478099421959459,0.8581560283687943,0.8439716312056738,135.72274542166653,107.35268126922995,1.6461006741378197,33.0,6.847828420915567,0,3367,0,0,64.64293257649054,33.006228290336075,2.94887799995272,3.869396253504072,0,0.0,131.7389464751161,181.76941431219998,0.04567062940539948,0.010787550505820198,0.0,0.0,26.667636101236376,34.24248263888354,JUNCTION_REGION,True,True,True,47.52373614954264,113.73628339753985
M1_CROSS_BASELINE,local_forward,108,1.816666666666665,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,1151.9513404267582,133.75777705787488,75.04190018747,39.22151949743779,5.682162482487116,48.74147606150285,28,402.0629485505263,67.68532401769149,34.033063365963834,43.80189724320841,2.9139667403438336,12.552978595729693,4,True,True,0.0,0.0007332598070498146,0.9999997311649915,9.163827410784416,28.75,31.0,9.125553971903166,3.9665468591938713,2,0.9985294117647059,84,0.12352941176470589,2,0.9880952380952381,0.011904761904761904,1.0,133.75777705787488,186.58961103344245,353.91521630777027,5302.627890084981,0.26356273153239906,0.8865248226950354,0.8652482269503546,129.18025032197534,104.47662959256701,1.5460033977882979,33.0,6.0742942914675,0,3534,0,0,64.88454978186758,33.011836917605194,2.97350655445976,3.9665468591938713,0,0.0,133.7574987022375,186.5941342535731,0.044542771867514985,0.01070351141506729,0.0,0.0,25.451533772455406,34.18929624151656,JUNCTION_REGION,True,True,True,50.77893793931899,120.2161428052555
M1_CROSS_BASELINE,local_forward,114,1.9166666666666647,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,1189.6539860412736,135.58118638365778,77.9204886254402,38.74990652431235,5.275501405277595,42.86603879498488,27,377.6843698181801,63.88501488379076,36.37698516513745,43.417784638188856,2.0675780460578244,7.355002798865455,4,True,True,0.0,0.0011625813890460608,0.9999993242020286,9.254609894309487,28.073529411764707,30.0,9.021569213427581,4.060424008334328,2,0.9985294117647059,85,0.125,2,0.9882352941176471,0.011764705882352941,1.0,135.58118638365778,191.460979692551,355.0179542486313,5443.985913629127,0.2632632801480808,0.9078014184397163,0.8865248226950354,122.62166340706047,101.39314080981859,1.4456620999377507,33.0,5.004820533489926,0,3690,0,0,64.98894978047302,33.0165040469701,2.9733928046614433,4.060424008334328,0,0.0,135.5807821408584,191.46807110414585,0.043475694625834525,0.010607251226483108,0.0,0.0,24.301913218132512,32.50087798660015,JUNCTION_REGION,True,True,True,54.03400302376745,126.71147736299164
M1_CROSS_BASELINE,local_forward,120,2.0166666666666644,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,1232.1901527598454,137.23312318129132,80.81176451365889,37.58140859358837,4.913627231291459,38.175361144712625,27,385.2917360874508,64.82709564969159,38.72245698587469,42.89575530987263,1.366856445726505,3.128110125682781,4,True,True,0.0,0.00016719277422437993,0.999999986023288,11.208801864978492,27.429411764705883,29.0,8.906096042195074,4.145345178662766,2,0.9985294117647059,85,0.125,2,0.9882352941176471,0.011764705882352941,1.0,137.23312318129132,196.31949441966788,354.1400796638373,5585.215896083857,0.2609583529111581,0.9219858156028369,0.900709219858156,116.05665960137709,97.24233772137083,1.3458217552311118,33.0,4.785012880204997,0,3843,0,0,65.02365012977195,32.78212364795527,2.9690491215223536,4.145345178662766,0,0.0,137.2330511473045,196.3204829612944,0.04248800775392084,0.01047410246080737,0.0,0.0,23.6725228645691,31.86209606830415,JUNCTION_REGION,True,True,True,57.27874401918149,133.21276705321674
M1_CROSS_BASELINE,local_forward,126,2.116666666666664,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,1272.9245587957787,138.76684191811023,83.75264805212954,36.36668333311522,4.642680957932128,35.747493612627274,45,1729.2991891280951,138.76684191811023,59.117463476032356,37.62091920106054,4.040639606542852,32.022283187822644,6,True,True,0.0,-0.0006197098651237256,0.9999998079798231,11.410081453727207,26.876470588235293,28.0,8.739836410621715,4.205746483512174,2,0.9985294117647059,84,0.12352941176470589,2,0.9880952380952381,0.011904761904761904,0.9882352941176471,138.7668419181102,201.00319215779118,355.17588415403236,5701.138408509771,0.25328504747144515,0.9290780141843972,0.9078014184397163,109.49002421983222,92.68148423955637,1.2456967230381157,33.0,4.0164722645447535,0,3994,0,0,65.02785979145978,32.504476413978225,2.9605741276800144,4.205746483512174,0,0.0,138.76716483127376,200.99962158500819,0.041619024748247524,0.010221451799776642,0.0,0.0,23.532579041710456,32.95221442523848,JUNCTION_REGION,True,True,True,60.4925908354206,139.71552143870912
M1_CROSS_BASELINE,local_forward,132,2.2166666666666637,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,1276.7006745873803,140.7830102865707,86.7739951967172,34.45472733368994,4.318129410992327,32.512814476275416,42,1813.4607141974393,140.7830102865707,66.32288972306577,35.670514190094366,4.2783856749400675,38.880590436107546,6,True,True,0.0,-0.0009154121739084077,0.9999995810101883,12.76649283944537,26.4,27.0,8.548064796473287,4.2532713055549065,2,0.9985294117647059,85,0.125,3,0.8588235294117647,0.12941176470588237,1.0,140.7830102865707,205.53834174982518,355.0119039938371,5819.745894112895,0.24703859581392973,0.9219858156028369,0.900709219858156,102.9236591773643,88.05607434058437,1.1454111964225446,33.0,3.2779693419329154,0,4158,0,0,65.02167166891013,32.005694219245036,2.8271860861709555,4.2532713055549065,0,0.0,140.7834402848443,205.53315680232805,0.04087343464877241,0.009879108565002383,0.0,0.0,23.98791829127853,33.24497986359513,JUNCTION_REGION,True,True,True,63.65583110482412,146.2179827813115
M1_CROSS_BASELINE,local_forward,138,2.3166666666666633,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,1314.364605493222,144.90991896803493,89.77060978730142,32.63546144211606,4.0311759393742275,31.784495936367854,40,1796.887265506811,144.90991896803493,69.32476032326667,33.41780907166885,4.577253560131775,56.08969685467868,6,True,True,0.0,-0.0003909929440096679,0.9999999235622559,14.553468814385306,25.929411764705883,27.0,8.316762994867823,4.299836470046908,2,0.9985294117647059,87,0.12794117647058822,2,0.9885057471264368,0.011494252873563218,1.0,144.90991896803493,210.01596677489098,355.0580252475305,5909.598676241518,0.2401093506218874,0.900709219858156,0.8865248226950354,96.35805318056431,83.83884112252476,1.0437522763107043,33.0,2.7954309456604056,0,4333,0,0,65.01398129250784,31.51683946685544,2.4348934472780392,4.299836470046908,0,0.0,144.90985858471197,210.0156490733941,0.04021036895947544,0.009534821722868179,0.0,0.0,24.368075949115752,31.478151058109106,JUNCTION_REGION,True,True,True,66.76744305576813,152.71969526778793
